lat,lng,peso_carros_ponto,jam_factor,rua
-25.52818,-54.57578,8.0,8.1,Avenida República Argentina/Avenida Costa e Silva
-25.52886,-54.57582,8.0,8.1,Avenida República Argentina/Avenida Costa e Silva
-25.52974,-54.57589,8.0,8.1,Avenida República Argentina/Avenida Costa e Silva
-25.52974,-54.57589,8.0,8.1,Avenida República Argentina/Avenida Costa e Silva
-25.53078,-54.57598,8.0,8.1,Avenida República Argentina/Avenida Costa e Silva
-25.53078,-54.57598,8.0,8.1,Avenida República Argentina/Avenida Costa e Silva
-25.53236,-54.57607,8.0,8.1,Avenida República Argentina/Avenida Costa e Silva
-25.53236,-54.57607,8.0,8.1,Avenida República Argentina/Avenida Costa e Silva
-25.53277,-54.57609,8.0,8.1,Avenida República Argentina/Avenida Costa e Silva
-25.53277,-54.57609,8.0,8.1,Avenida República Argentina/Avenida Costa e Silva
-25.53324,-54.57612,8.0,8.1,Avenida República Argentina/Avenida Costa e Silva
-25.53324,-54.57612,8.0,8.1,Avenida República Argentina/Avenida Costa e Silva
-25.53347,-54.57614,8.0,8.1,Avenida República Argentina/Avenida Costa e Silva
-25.53347,-54.57614,8.0,8.1,Avenida República Argentina/Avenida Costa e Silva
-25.53377,-54.57616,8.0,8.1,Avenida República Argentina/Avenida Costa e Silva
-25.53377,-54.57616,8.0,8.1,Avenida República Argentina/Avenida Costa e Silva
-25.53435,-54.57618,8.0,8.1,Avenida República Argentina/Avenida Costa e Silva
-25.53435,-54.57618,8.0,8.1,Avenida República Argentina/Avenida Costa e Silva
-25.53463,-54.57618,8.0,8.1,Avenida República Argentina/Avenida Costa e Silva
-25.53366,-54.57603,1.08,1.5,Avenida José Maria de Brito
-25.53342,-54.57601,1.08,1.5,Avenida José Maria de Brito
-25.53342,-54.57601,1.08,1.5,Avenida José Maria de Brito
-25.53322,-54.576,1.08,1.5,Avenida José Maria de Brito
-25.53322,-54.576,1.08,1.5,Avenida José Maria de Brito
-25.53278,-54.57597,1.08,1.5,Avenida José Maria de Brito
-25.53278,-54.57597,1.08,1.5,Avenida José Maria de Brito
-25.53242,-54.57595,1.08,1.5,Avenida José Maria de Brito
-25.53242,-54.57595,1.08,1.5,Avenida José Maria de Brito
-25.53164,-54.5759,1.08,1.5,Avenida José Maria de Brito
-25.53164,-54.5759,1.08,1.5,Avenida José Maria de Brito
-25.53116,-54.57587,1.08,1.5,Avenida José Maria de Brito
-25.53116,-54.57587,1.08,1.5,Avenida José Maria de Brito
-25.53078,-54.57585,1.08,1.5,Avenida José Maria de Brito
-25.53078,-54.57585,1.08,1.5,Avenida José Maria de Brito
-25.53011,-54.5758,1.08,1.5,Avenida José Maria de Brito
-25.53011,-54.5758,1.08,1.5,Avenida José Maria de Brito
-25.5297,-54.57577,1.08,1.5,Avenida José Maria de Brito
-25.5297,-54.57577,1.08,1.5,Avenida José Maria de Brito
-25.52896,-54.5757,1.08,1.5,Avenida José Maria de Brito
-25.52829,-54.57562,1.08,1.5,Avenida José Maria de Brito
-25.52829,-54.57562,1.08,1.5,Avenida José Maria de Brito
-25.52803,-54.5756,1.08,1.5,Avenida José Maria de Brito
-25.52803,-54.5756,1.08,1.5,Avenida José Maria de Brito
-25.52787,-54.57559,1.08,1.5,Avenida José Maria de Brito
-25.52787,-54.57559,1.08,1.5,Avenida José Maria de Brito
-25.52766,-54.57557,1.08,1.5,Avenida José Maria de Brito
-25.52766,-54.57557,1.08,1.5,Avenida José Maria de Brito
-25.52743,-54.57556,1.08,1.5,Avenida José Maria de Brito
-25.52743,-54.57556,1.08,1.5,Avenida José Maria de Brito
-25.52688,-54.57554,1.08,1.5,Avenida José Maria de Brito
-25.52613,-54.57548,1.08,1.5,Avenida José Maria de Brito
-25.52613,-54.57548,1.08,1.5,Avenida José Maria de Brito
-25.52556,-54.57543,1.08,1.5,Avenida José Maria de Brito
-25.52556,-54.57543,1.08,1.5,Avenida José Maria de Brito
-25.52502,-54.57538,1.08,1.5,Avenida José Maria de Brito
-25.52502,-54.57538,1.08,1.5,Avenida José Maria de Brito
-25.52477,-54.57536,1.08,1.5,Avenida José Maria de Brito
-25.52477,-54.57536,1.08,1.5,Avenida José Maria de Brito
-25.52437,-54.57533,1.08,1.5,Avenida José Maria de Brito
-25.52437,-54.57533,1.08,1.5,Avenida José Maria de Brito
-25.52425,-54.57532,1.08,1.5,Avenida José Maria de Brito
-25.52425,-54.57532,1.08,1.5,Avenida José Maria de Brito
-25.52324,-54.57524,1.08,1.5,Avenida José Maria de Brito
-25.52324,-54.57524,1.08,1.5,Avenida José Maria de Brito
-25.52281,-54.5752,1.08,1.5,Avenida José Maria de Brito
-25.52281,-54.5752,1.08,1.5,Avenida José Maria de Brito
-25.52177,-54.57511,1.08,1.5,Avenida José Maria de Brito
-25.52177,-54.57511,1.08,1.5,Avenida José Maria de Brito
-25.52106,-54.57502,1.08,1.5,Avenida José Maria de Brito
-25.52106,-54.57502,1.08,1.5,Avenida José Maria de Brito
-25.52082,-54.575,1.08,1.5,Avenida José Maria de Brito
-25.52082,-54.575,1.08,1.5,Avenida José Maria de Brito
-25.52059,-54.57498,1.08,1.5,Avenida José Maria de Brito
-25.52059,-54.57498,1.08,1.5,Avenida José Maria de Brito
-25.52042,-54.57497,1.08,1.5,Avenida José Maria de Brito
-25.52042,-54.57497,1.08,1.5,Avenida José Maria de Brito
-25.52026,-54.57497,1.08,1.5,Avenida José Maria de Brito
-25.52026,-54.57497,1.08,1.5,Avenida José Maria de Brito
-25.51976,-54.57494,1.08,1.5,Avenida José Maria de Brito
-25.51976,-54.57494,1.08,1.5,Avenida José Maria de Brito
-25.51809,-54.5748,1.08,1.5,Avenida José Maria de Brito
-25.51809,-54.5748,1.08,1.5,Avenida José Maria de Brito
-25.51782,-54.57478,1.08,1.5,Avenida José Maria de Brito
-25.51782,-54.57478,1.08,1.5,Avenida José Maria de Brito
-25.51741,-54.57475,1.08,1.5,Avenida José Maria de Brito
-25.51741,-54.57475,1.08,1.5,Avenida José Maria de Brito
-25.51724,-54.57474,1.08,1.5,Avenida José Maria de Brito
-25.54078,-54.58748,0.83,2.5,Avenida Jorge Schimmelpfeng
-25.54208,-54.58758,0.83,2.5,Avenida Jorge Schimmelpfeng
-25.54208,-54.58758,0.83,2.5,Avenida Jorge Schimmelpfeng
-25.54275,-54.58764,0.83,2.5,Avenida Jorge Schimmelpfeng
-25.54275,-54.58764,0.83,2.5,Avenida Jorge Schimmelpfeng
-25.54288,-54.58766,0.83,2.5,Avenida Jorge Schimmelpfeng
-25.54288,-54.58766,0.83,2.5,Avenida Jorge Schimmelpfeng
-25.5432,-54.58772,0.83,2.5,Avenida Jorge Schimmelpfeng
-25.5432,-54.58772,0.83,2.5,Avenida Jorge Schimmelpfeng
-25.54353,-54.58779,0.83,2.5,Avenida Jorge Schimmelpfeng
-25.54353,-54.58779,0.83,2.5,Avenida Jorge Schimmelpfeng
-25.54379,-54.58786,0.83,2.5,Avenida Jorge Schimmelpfeng
-25.54411,-54.58798,0.83,2.5,Avenida Jorge Schimmelpfeng
-25.54411,-54.58798,0.83,2.5,Avenida Jorge Schimmelpfeng
-25.5444,-54.58813,0.83,2.5,Avenida Jorge Schimmelpfeng
-25.5448,-54.58837,0.83,2.5,Avenida Jorge Schimmelpfeng
-25.5448,-54.58837,0.83,2.5,Avenida Jorge Schimmelpfeng
-25.54505,-54.58851,0.83,2.5,Avenida Jorge Schimmelpfeng
-25.54521,-54.58856,0.83,2.5,Avenida Jorge Schimmelpfeng
-25.54521,-54.58856,0.83,2.5,Avenida Jorge Schimmelpfeng
-25.54535,-54.58858,0.83,2.5,Avenida Jorge Schimmelpfeng
-25.54535,-54.58858,0.83,2.5,Avenida Jorge Schimmelpfeng
-25.54552,-54.58857,0.83,2.5,Avenida Jorge Schimmelpfeng
-25.54552,-54.58857,0.83,2.5,Avenida Jorge Schimmelpfeng
-25.54597,-54.58846,0.83,2.5,Avenida Jorge Schimmelpfeng
-25.54597,-54.58846,0.83,2.5,Avenida Jorge Schimmelpfeng
-25.54633,-54.58836,0.83,2.5,Avenida Jorge Schimmelpfeng
-25.54633,-54.58836,0.83,2.5,Avenida Jorge Schimmelpfeng
-25.54662,-54.58828,0.83,2.5,Avenida Jorge Schimmelpfeng
-25.54662,-54.58828,0.83,2.5,Avenida Jorge Schimmelpfeng
-25.54685,-54.5882,0.83,2.5,Avenida Jorge Schimmelpfeng
-25.54685,-54.5882,0.83,2.5,Avenida Jorge Schimmelpfeng
-25.54692,-54.58811,0.83,2.5,Avenida Jorge Schimmelpfeng
-25.54695,-54.58798,0.83,2.5,Avenida Jorge Schimmelpfeng
-25.54695,-54.58792,0.83,2.5,Avenida Jorge Schimmelpfeng
-25.53399,-54.58686,1.44,1.1,Rua Jorge Sanwais
-25.53452,-54.58698,1.44,1.1,Rua Jorge Sanwais
-25.53452,-54.58698,1.44,1.1,Rua Jorge Sanwais
-25.53507,-54.58706,1.44,1.1,Rua Jorge Sanwais
-25.53572,-54.58712,1.44,1.1,Rua Jorge Sanwais
-25.53572,-54.58712,1.44,1.1,Rua Jorge Sanwais
-25.537,-54.5872,1.44,1.1,Rua Jorge Sanwais
-25.537,-54.5872,1.44,1.1,Rua Jorge Sanwais
-25.53826,-54.5873,1.44,1.1,Rua Jorge Sanwais
-25.53826,-54.5873,1.44,1.1,Rua Jorge Sanwais
-25.53874,-54.58733,1.44,1.1,Rua Jorge Sanwais
-25.53874,-54.58733,1.44,1.1,Rua Jorge Sanwais
-25.53898,-54.58735,1.44,1.1,Rua Jorge Sanwais
-25.53898,-54.58735,1.44,1.1,Rua Jorge Sanwais
-25.53922,-54.58737,1.44,1.1,Rua Jorge Sanwais
-25.53922,-54.58737,1.44,1.1,Rua Jorge Sanwais
-25.5395,-54.58739,1.44,1.1,Rua Jorge Sanwais
-25.5395,-54.58739,1.44,1.1,Rua Jorge Sanwais
-25.54063,-54.58747,1.44,1.1,Rua Jorge Sanwais
-25.54063,-54.58747,1.44,1.1,Rua Jorge Sanwais
-25.54078,-54.58748,1.44,1.1,Rua Jorge Sanwais
-25.54078,-54.58736,1.32,2.1,Avenida República Argentina
-25.54063,-54.58735,1.32,2.1,Avenida República Argentina
-25.54063,-54.58735,1.32,2.1,Avenida República Argentina
-25.53983,-54.58728,1.32,2.1,Avenida República Argentina
-25.53983,-54.58728,1.32,2.1,Avenida República Argentina
-25.53952,-54.58726,1.32,2.1,Avenida República Argentina
-25.53952,-54.58726,1.32,2.1,Avenida República Argentina
-25.53922,-54.58724,1.32,2.1,Avenida República Argentina
-25.53922,-54.58724,1.32,2.1,Avenida República Argentina
-25.53899,-54.58722,1.32,2.1,Avenida República Argentina
-25.53899,-54.58722,1.32,2.1,Avenida República Argentina
-25.5387,-54.5872,1.32,2.1,Avenida República Argentina
-25.5387,-54.5872,1.32,2.1,Avenida República Argentina
-25.53826,-54.58717,1.32,2.1,Avenida República Argentina
-25.53826,-54.58717,1.32,2.1,Avenida República Argentina
-25.537,-54.58707,1.32,2.1,Avenida República Argentina
-25.537,-54.58707,1.32,2.1,Avenida República Argentina
-25.53572,-54.58699,1.32,2.1,Avenida República Argentina
-25.53572,-54.58699,1.32,2.1,Avenida República Argentina
-25.53501,-54.58692,1.32,2.1,Avenida República Argentina
-25.5344,-54.58682,1.32,2.1,Avenida República Argentina
-25.5344,-54.58682,1.32,2.1,Avenida República Argentina
-25.534,-54.58672,1.32,2.1,Avenida República Argentina
-25.54652,-54.58754,1.08,2.8,Rua Jorge Sanwais
-25.54619,-54.5876,1.08,2.8,Rua Jorge Sanwais
-25.54619,-54.5876,1.08,2.8,Rua Jorge Sanwais
-25.54579,-54.5877,1.08,2.8,Rua Jorge Sanwais
-25.54579,-54.5877,1.08,2.8,Rua Jorge Sanwais
-25.54534,-54.58781,1.08,2.8,Rua Jorge Sanwais
-25.54534,-54.58781,1.08,2.8,Rua Jorge Sanwais
-25.54507,-54.58785,1.08,2.8,Rua Jorge Sanwais
-25.54507,-54.58785,1.08,2.8,Rua Jorge Sanwais
-25.54477,-54.58787,1.08,2.8,Rua Jorge Sanwais
-25.54447,-54.58786,1.08,2.8,Rua Jorge Sanwais
-25.54447,-54.58786,1.08,2.8,Rua Jorge Sanwais
-25.54434,-54.58784,1.08,2.8,Rua Jorge Sanwais
-25.54434,-54.58784,1.08,2.8,Rua Jorge Sanwais
-25.54361,-54.58766,1.08,2.8,Rua Jorge Sanwais
-25.54361,-54.58766,1.08,2.8,Rua Jorge Sanwais
-25.54322,-54.58758,1.08,2.8,Rua Jorge Sanwais
-25.54289,-54.58753,1.08,2.8,Rua Jorge Sanwais
-25.54289,-54.58753,1.08,2.8,Rua Jorge Sanwais
-25.54276,-54.58751,1.08,2.8,Rua Jorge Sanwais
-25.54276,-54.58751,1.08,2.8,Rua Jorge Sanwais
-25.54209,-54.58745,1.08,2.8,Rua Jorge Sanwais
-25.54209,-54.58745,1.08,2.8,Rua Jorge Sanwais
-25.54078,-54.58736,1.08,2.8,Rua Jorge Sanwais
-25.54677,-54.58747,0.39,0.0,Avenida Jorge Schimmelpfeng
-25.54669,-54.58751,0.39,0.0,Avenida Jorge Schimmelpfeng
-25.54652,-54.58754,0.39,0.0,Avenida Jorge Schimmelpfeng
-25.5481,-54.57758,0.58,0.0,Avenida Jorge Schimmelpfeng
-25.54783,-54.5779,0.58,0.0,Avenida Jorge Schimmelpfeng
-25.54767,-54.57805,0.58,0.0,Avenida Jorge Schimmelpfeng
-25.54767,-54.57805,0.58,0.0,Avenida Jorge Schimmelpfeng
-25.54752,-54.57819,0.58,0.0,Avenida Jorge Schimmelpfeng
-25.54752,-54.57819,0.58,0.0,Avenida Jorge Schimmelpfeng
-25.54739,-54.57818,0.58,0.0,Avenida Jorge Schimmelpfeng
-25.54726,-54.57815,0.58,0.0,Avenida Jorge Schimmelpfeng
-25.54716,-54.57808,0.58,0.0,Avenida Jorge Schimmelpfeng
-25.54709,-54.57798,0.58,0.0,Avenida Jorge Schimmelpfeng
-25.54848,-54.57717,1.41,1.8,Avenida Iguaçu
-25.54855,-54.57704,1.41,1.8,Avenida Iguaçu
-25.54866,-54.57679,1.41,1.8,Avenida Iguaçu
-25.54885,-54.57622,1.41,1.8,Avenida Iguaçu
-25.54885,-54.57622,1.41,1.8,Avenida Iguaçu
-25.54897,-54.5758,1.41,1.8,Avenida Iguaçu
-25.54897,-54.5758,1.41,1.8,Avenida Iguaçu
-25.54904,-54.57562,1.41,1.8,Avenida Iguaçu
-25.5491,-54.57551,1.41,1.8,Avenida Iguaçu
-25.54953,-54.57481,1.41,1.8,Avenida Iguaçu
-25.54953,-54.57481,1.41,1.8,Avenida Iguaçu
-25.55004,-54.57401,1.41,1.8,Avenida Iguaçu
-25.55004,-54.57401,1.41,1.8,Avenida Iguaçu
-25.55058,-54.5732,1.41,1.8,Avenida Iguaçu
-25.55058,-54.5732,1.41,1.8,Avenida Iguaçu
-25.55111,-54.5724,1.41,1.8,Avenida Iguaçu
-25.55111,-54.5724,1.41,1.8,Avenida Iguaçu
-25.55165,-54.57159,1.41,1.8,Avenida Iguaçu
-25.55165,-54.57159,1.41,1.8,Avenida Iguaçu
-25.55218,-54.5708,1.41,1.8,Avenida Iguaçu
-25.55218,-54.5708,1.41,1.8,Avenida Iguaçu
-25.55226,-54.57071,1.41,1.8,Avenida Iguaçu
-25.5474,-54.57846,0.54,2.7,Avenida General Meira
-25.54762,-54.57829,0.54,2.7,Avenida General Meira
-25.54762,-54.57829,0.54,2.7,Avenida General Meira
-25.54775,-54.57817,0.54,2.7,Avenida General Meira
-25.54775,-54.57817,0.54,2.7,Avenida General Meira
-25.54784,-54.57808,0.54,2.7,Avenida General Meira
-25.54784,-54.57808,0.54,2.7,Avenida General Meira
-25.54799,-54.5779,0.54,2.7,Avenida General Meira
-25.54799,-54.5779,0.54,2.7,Avenida General Meira
-25.54821,-54.5776,0.54,2.7,Avenida General Meira
-25.54821,-54.5776,0.54,2.7,Avenida General Meira
-25.54836,-54.57739,0.54,2.7,Avenida General Meira
-25.54848,-54.57717,0.54,2.7,Avenida General Meira
-25.53865,-54.57625,0.94,2.9,Avenida Felipe Wandscheer
-25.53882,-54.57624,0.94,2.9,Avenida Felipe Wandscheer
-25.53882,-54.57624,0.94,2.9,Avenida Felipe Wandscheer
-25.53886,-54.57624,0.94,2.9,Avenida Felipe Wandscheer
-25.53886,-54.57624,0.94,2.9,Avenida Felipe Wandscheer
-25.53914,-54.57623,0.94,2.9,Avenida Felipe Wandscheer
-25.53914,-54.57623,0.94,2.9,Avenida Felipe Wandscheer
-25.53957,-54.57622,0.94,2.9,Avenida Felipe Wandscheer
-25.53957,-54.57622,0.94,2.9,Avenida Felipe Wandscheer
-25.53994,-54.5762,0.94,2.9,Avenida Felipe Wandscheer
-25.53994,-54.5762,0.94,2.9,Avenida Felipe Wandscheer
-25.54003,-54.5762,0.94,2.9,Avenida Felipe Wandscheer
-25.54003,-54.5762,0.94,2.9,Avenida Felipe Wandscheer
-25.54055,-54.57619,0.94,2.9,Avenida Felipe Wandscheer
-25.54055,-54.57619,0.94,2.9,Avenida Felipe Wandscheer
-25.54089,-54.57618,0.94,2.9,Avenida Felipe Wandscheer
-25.54089,-54.57618,0.94,2.9,Avenida Felipe Wandscheer
-25.54116,-54.57617,0.94,2.9,Avenida Felipe Wandscheer
-25.54116,-54.57617,0.94,2.9,Avenida Felipe Wandscheer
-25.54171,-54.57616,0.94,2.9,Avenida Felipe Wandscheer
-25.54185,-54.57617,0.94,2.9,Avenida Felipe Wandscheer
-25.54185,-54.57617,0.94,2.9,Avenida Felipe Wandscheer
-25.54212,-54.57619,0.94,2.9,Avenida Felipe Wandscheer
-25.5428,-54.57631,0.94,2.9,Avenida Felipe Wandscheer
-25.5428,-54.57631,0.94,2.9,Avenida Felipe Wandscheer
-25.54341,-54.57639,0.94,2.9,Avenida Felipe Wandscheer
-25.54341,-54.57639,0.94,2.9,Avenida Felipe Wandscheer
-25.54372,-54.57641,0.94,2.9,Avenida Felipe Wandscheer
-25.5446,-54.5764,0.94,2.9,Avenida Felipe Wandscheer
-25.5446,-54.5764,0.94,2.9,Avenida Felipe Wandscheer
-25.54502,-54.57639,0.94,2.9,Avenida Felipe Wandscheer
-25.54502,-54.57639,0.94,2.9,Avenida Felipe Wandscheer
-25.5459,-54.57636,0.94,2.9,Avenida Felipe Wandscheer
-25.54616,-54.57639,0.94,2.9,Avenida Felipe Wandscheer
-25.54626,-54.57642,0.94,2.9,Avenida Felipe Wandscheer
-25.54637,-54.57647,0.94,2.9,Avenida Felipe Wandscheer
-25.54637,-54.57647,0.94,2.9,Avenida Felipe Wandscheer
-25.54658,-54.57662,0.94,2.9,Avenida Felipe Wandscheer
-25.54672,-54.57677,0.94,2.9,Avenida Felipe Wandscheer
-25.54685,-54.57698,0.94,2.9,Avenida Felipe Wandscheer
-25.54694,-54.57725,0.94,2.9,Avenida Felipe Wandscheer
-25.55211,-54.57075,1.36,0.2,Avenida General Meira
-25.55161,-54.5715,1.36,0.2,Avenida General Meira
-25.55161,-54.5715,1.36,0.2,Avenida General Meira
-25.55104,-54.57236,1.36,0.2,Avenida General Meira
-25.55104,-54.57236,1.36,0.2,Avenida General Meira
-25.5509,-54.57257,1.36,0.2,Avenida General Meira
-25.5509,-54.57257,1.36,0.2,Avenida General Meira
-25.55052,-54.57313,1.36,0.2,Avenida General Meira
-25.55052,-54.57313,1.36,0.2,Avenida General Meira
-25.54997,-54.57395,1.36,0.2,Avenida General Meira
-25.54997,-54.57395,1.36,0.2,Avenida General Meira
-25.54945,-54.57475,1.36,0.2,Avenida General Meira
-25.54945,-54.57475,1.36,0.2,Avenida General Meira
-25.54901,-54.57546,1.36,0.2,Avenida General Meira
-25.54889,-54.57573,1.36,0.2,Avenida General Meira
-25.54889,-54.57573,1.36,0.2,Avenida General Meira
-25.54875,-54.57617,1.36,0.2,Avenida General Meira
-25.54875,-54.57617,1.36,0.2,Avenida General Meira
-25.54858,-54.57666,1.36,0.2,Avenida General Meira
-25.5484,-54.57709,1.36,0.2,Avenida General Meira
-25.5484,-54.57709,1.36,0.2,Avenida General Meira
-25.54831,-54.57726,1.36,0.2,Avenida General Meira
-25.54831,-54.57726,1.36,0.2,Avenida General Meira
-25.5481,-54.57758,1.36,0.2,Avenida General Meira
-25.53865,-54.57613,0.79,3.1,Avenida República Argentina/Avenida Costa e Silva
-25.53802,-54.57614,0.79,3.1,Avenida República Argentina/Avenida Costa e Silva
-25.53802,-54.57614,0.79,3.1,Avenida República Argentina/Avenida Costa e Silva
-25.53764,-54.57616,0.79,3.1,Avenida República Argentina/Avenida Costa e Silva
-25.53764,-54.57616,0.79,3.1,Avenida República Argentina/Avenida Costa e Silva
-25.53732,-54.57617,0.79,3.1,Avenida República Argentina/Avenida Costa e Silva
-25.53732,-54.57617,0.79,3.1,Avenida República Argentina/Avenida Costa e Silva
-25.53668,-54.57616,0.79,3.1,Avenida República Argentina/Avenida Costa e Silva
-25.53668,-54.57616,0.79,3.1,Avenida República Argentina/Avenida Costa e Silva
-25.53632,-54.57613,0.79,3.1,Avenida República Argentina/Avenida Costa e Silva
-25.53632,-54.57613,0.79,3.1,Avenida República Argentina/Avenida Costa e Silva
-25.53616,-54.57612,0.79,3.1,Avenida República Argentina/Avenida Costa e Silva
-25.53616,-54.57612,0.79,3.1,Avenida República Argentina/Avenida Costa e Silva
-25.53607,-54.57611,0.79,3.1,Avenida República Argentina/Avenida Costa e Silva
-25.53607,-54.57611,0.79,3.1,Avenida República Argentina/Avenida Costa e Silva
-25.53575,-54.57609,0.79,3.1,Avenida República Argentina/Avenida Costa e Silva
-25.53575,-54.57609,0.79,3.1,Avenida República Argentina/Avenida Costa e Silva
-25.53512,-54.57607,0.79,3.1,Avenida República Argentina/Avenida Costa e Silva
-25.53512,-54.57607,0.79,3.1,Avenida República Argentina/Avenida Costa e Silva
-25.53493,-54.57607,0.79,3.1,Avenida República Argentina/Avenida Costa e Silva
-25.53493,-54.57607,0.79,3.1,Avenida República Argentina/Avenida Costa e Silva
-25.53473,-54.57607,0.79,3.1,Avenida República Argentina/Avenida Costa e Silva
-25.53473,-54.57607,0.79,3.1,Avenida República Argentina/Avenida Costa e Silva
-25.53446,-54.57607,0.79,3.1,Avenida República Argentina/Avenida Costa e Silva
-25.53446,-54.57607,0.79,3.1,Avenida República Argentina/Avenida Costa e Silva
-25.5343,-54.57607,0.79,3.1,Avenida República Argentina/Avenida Costa e Silva
-25.5343,-54.57607,0.79,3.1,Avenida República Argentina/Avenida Costa e Silva
-25.53366,-54.57603,0.79,3.1,Avenida República Argentina/Avenida Costa e Silva
-25.54694,-54.57725,0.59,0.0,Avenida Jorge Schimmelpfeng
-25.54698,-54.57768,0.59,0.0,Avenida Jorge Schimmelpfeng
-25.54698,-54.57768,0.59,0.0,Avenida Jorge Schimmelpfeng
-25.54699,-54.57793,0.59,0.0,Avenida Jorge Schimmelpfeng
-25.54699,-54.57793,0.59,0.0,Avenida Jorge Schimmelpfeng
-25.54702,-54.57825,0.59,0.0,Avenida Jorge Schimmelpfeng
-25.54702,-54.57825,0.59,0.0,Avenida Jorge Schimmelpfeng
-25.54705,-54.57848,0.59,0.0,Avenida Jorge Schimmelpfeng
-25.54705,-54.57848,0.59,0.0,Avenida Jorge Schimmelpfeng
-25.54725,-54.5785,0.59,0.0,Avenida Jorge Schimmelpfeng
-25.5474,-54.57846,0.59,0.0,Avenida Jorge Schimmelpfeng
-25.54641,-54.57633,0.91,3.1,Rua Rui Barbosa
-25.54629,-54.57627,0.91,3.1,Rua Rui Barbosa
-25.54617,-54.57623,0.91,3.1,Rua Rui Barbosa
-25.54605,-54.57621,0.91,3.1,Rua Rui Barbosa
-25.54589,-54.57621,0.91,3.1,Rua Rui Barbosa
-25.54589,-54.57621,0.91,3.1,Rua Rui Barbosa
-25.5456,-54.57622,0.91,3.1,Rua Rui Barbosa
-25.5456,-54.57622,0.91,3.1,Rua Rui Barbosa
-25.54502,-54.57625,0.91,3.1,Rua Rui Barbosa
-25.54502,-54.57625,0.91,3.1,Rua Rui Barbosa
-25.54394,-54.57628,0.91,3.1,Rua Rui Barbosa
-25.54394,-54.57628,0.91,3.1,Rua Rui Barbosa
-25.54341,-54.57626,0.91,3.1,Rua Rui Barbosa
-25.54341,-54.57626,0.91,3.1,Rua Rui Barbosa
-25.5432,-54.57624,0.91,3.1,Rua Rui Barbosa
-25.54227,-54.57608,0.91,3.1,Rua Rui Barbosa
-25.54203,-54.57605,0.91,3.1,Rua Rui Barbosa
-25.54171,-54.57604,0.91,3.1,Rua Rui Barbosa
-25.54171,-54.57604,0.91,3.1,Rua Rui Barbosa
-25.54117,-54.57605,0.91,3.1,Rua Rui Barbosa
-25.54117,-54.57605,0.91,3.1,Rua Rui Barbosa
-25.54057,-54.57607,0.91,3.1,Rua Rui Barbosa
-25.54057,-54.57607,0.91,3.1,Rua Rui Barbosa
-25.54028,-54.57608,0.91,3.1,Rua Rui Barbosa
-25.54028,-54.57608,0.91,3.1,Rua Rui Barbosa
-25.54003,-54.57609,0.91,3.1,Rua Rui Barbosa
-25.54003,-54.57609,0.91,3.1,Rua Rui Barbosa
-25.53994,-54.57609,0.91,3.1,Rua Rui Barbosa
-25.53994,-54.57609,0.91,3.1,Rua Rui Barbosa
-25.53949,-54.5761,0.91,3.1,Rua Rui Barbosa
-25.53949,-54.5761,0.91,3.1,Rua Rui Barbosa
-25.53915,-54.57611,0.91,3.1,Rua Rui Barbosa
-25.53915,-54.57611,0.91,3.1,Rua Rui Barbosa
-25.53892,-54.57612,0.91,3.1,Rua Rui Barbosa
-25.53892,-54.57612,0.91,3.1,Rua Rui Barbosa
-25.53889,-54.57612,0.91,3.1,Rua Rui Barbosa
-25.53889,-54.57612,0.91,3.1,Rua Rui Barbosa
-25.53865,-54.57613,0.91,3.1,Rua Rui Barbosa
-25.54709,-54.57798,0.77,1.9,Avenida Felipe Wandscheer
-25.54707,-54.57776,0.77,1.9,Avenida Felipe Wandscheer
-25.54707,-54.5775,0.77,1.9,Avenida Felipe Wandscheer
-25.54703,-54.57718,0.77,1.9,Avenida Felipe Wandscheer
-25.54703,-54.57718,0.77,1.9,Avenida Felipe Wandscheer
-25.54695,-54.57693,0.77,1.9,Avenida Felipe Wandscheer
-25.54691,-54.57685,0.77,1.9,Avenida Felipe Wandscheer
-25.54677,-54.57664,0.77,1.9,Avenida Felipe Wandscheer
-25.54661,-54.57648,0.77,1.9,Avenida Felipe Wandscheer
-25.54641,-54.57633,0.77,1.9,Avenida Felipe Wandscheer
-25.54705,-54.57848,0.72,0.3,BR-469
-25.54704,-54.57884,0.72,0.3,BR-469
-25.54695,-54.58668,0.94,2.6,BR-469
-25.54695,-54.58654,0.94,2.6,BR-469
-25.54695,-54.58654,0.94,2.6,BR-469
-25.54696,-54.58607,0.94,2.6,BR-469
-25.54696,-54.58607,0.94,2.6,BR-469
-25.54696,-54.58596,0.94,2.6,BR-469
-25.54696,-54.58596,0.94,2.6,BR-469
-25.54697,-54.58519,0.94,2.6,BR-469
-25.54697,-54.58519,0.94,2.6,BR-469
-25.54698,-54.58428,0.94,2.6,BR-469
-25.54698,-54.58428,0.94,2.6,BR-469
-25.54699,-54.58379,0.94,2.6,BR-469
-25.54699,-54.58379,0.94,2.6,BR-469
-25.54699,-54.58359,0.94,2.6,BR-469
-25.54699,-54.58359,0.94,2.6,BR-469
-25.547,-54.58336,0.94,2.6,BR-469
-25.547,-54.58336,0.94,2.6,BR-469
-25.54701,-54.58274,0.94,2.6,BR-469
-25.54701,-54.58274,0.94,2.6,BR-469
-25.54701,-54.5824,0.94,2.6,BR-469
-25.54701,-54.5824,0.94,2.6,BR-469
